City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,sinjai,-5.1241,120.253,74.97,88,75,1.39,ID,1723053091
364,nathdwara,24.9333,73.8167,75.69,87,89,7.0,IN,1723053092
365,paragominas,-2.9667,-47.4833,97.23,25,1,5.21,BR,1723053093
366,chibougamau,49.9168,-74.3659,58.62,67,100,9.22,CA,1723053094
367,priargunsk,50.3691,119.1012,57.27,84,6,3.74,RU,1723053097
368,corner brook,48.9667,-57.9484,69.96,44,89,15.05,CA,1723053098
369,sidney,-33.8679,151.2073,46.36,89,4,9.22,AU,1723053054
370,ma'rib,15.4591,45.3253,89.22,33,66,8.08,YE,1723053101
371,chukhloma,58.7525,42.6825,58.12,95,97,4.76,RU,1723053102
372,lompoc,34.6391,-120.4579,84.34,64,0,8.05,US,1723053103
373,port alfred,-33.5906,26.891,64.35,52,97,6.44,ZA,1723053104
374,lubumbashi,-11.6609,27.4794,67.39,26,48,2.71,CD,1723053105
375,revda,56.801,59.9303,57.36,95,99,8.5,RU,1723053107
376,ugoofaaru,5.6667,73.0,82.4,75,92,13.06,MV,1723053108
377,kirakira,-10.4544,161.9205,77.59,87,100,12.15,SB,1723053109
378,ishigaki,24.3448,124.1572,80.73,100,90,2.3,JP,1723053110
379,malango,-2.9627,119.9001,65.79,99,96,1.54,ID,1723053111
380,karamay,45.6004,84.8661,83.89,21,91,11.23,CN,1723053112
381,guadalupe,25.6833,-100.25,93.22,49,89,5.28,MX,1723052883
382,taitung city,22.7583,121.1444,81.61,80,99,4.03,TW,1723053115
383,darab,28.7519,54.5444,93.49,26,53,3.53,IR,1723053116
384,broken hill,-31.95,141.4333,48.25,70,39,10.25,AU,1723053117
385,baotou,40.6522,109.8222,75.09,55,1,8.61,CN,1723053118
386,macas,-2.3167,-78.1167,82.15,57,40,8.05,EC,1723053119
387,spas-klepiki,55.1347,40.1767,61.75,84,100,2.51,RU,1723053120
388,kununurra,-15.7667,128.7333,66.18,72,78,1.14,AU,1723053121
389,toyooka,35.5333,134.8333,71.85,92,3,1.95,JP,1723052976
390,mulayjah,27.271,48.4242,97.61,18,12,3.89,SA,1723053124
391,sao felix do xingu,-6.6447,-51.995,99.0,16,1,3.31,BR,1723053125
392,ouani,-12.1322,44.4258,77.16,72,7,5.57,KM,1723053126
393,bousso,10.4795,16.7117,78.33,78,88,6.17,TD,1723053127
394,california city,35.1258,-117.9859,99.57,15,0,11.5,US,1723053128
395,salalah,17.0151,54.0924,77.09,94,100,5.75,OM,1723053129
396,lihue,21.9789,-159.3672,78.39,77,0,12.66,US,1723053131
397,bayganin,48.6947,55.8742,83.25,40,13,17.67,KZ,1723053132
398,krasnovishersk,60.4078,57.082,52.38,82,98,2.68,RU,1723053133
399,monteros,-27.1674,-65.4983,61.07,40,80,5.84,AR,1723053134
400,crane,31.3974,-102.3501,95.2,23,0,5.17,US,1723053135
401,aracati,-4.5617,-37.7697,87.28,51,6,17.34,BR,1723053136
402,camana,-16.6228,-72.7111,60.3,86,100,12.82,PE,1723053137
403,wau,7.7029,27.9953,74.12,85,100,1.52,SS,1723053139
404,ingeniero jacobacci,-41.3427,-69.5448,40.41,49,11,4.45,AR,1723053140
405,aleg,17.0481,-13.9209,94.35,46,92,11.48,MR,1723053141
406,liwale,-9.7667,37.9333,69.19,41,3,3.4,TZ,1723053142
407,nova olinda do norte,-3.8881,-59.0942,103.05,20,2,3.06,BR,1723053143
408,praia,14.9215,-23.5087,84.74,70,75,5.75,CV,1723053144
409,selfoss,63.9331,-20.9971,55.29,77,51,7.54,IS,1723053145
410,humaita,-7.5061,-63.0208,103.03,19,25,3.13,BR,1723053147
411,sidareja,-7.4846,108.7923,73.62,94,81,1.45,ID,1723053148
412,antonio enes,-16.2325,39.9086,72.68,72,11,9.48,MZ,1723053150
413,kili,5.6439,169.1211,78.49,89,100,20.58,MH,1723053151
414,kovalam,8.3667,76.9967,80.69,83,75,9.22,IN,1723053152
415,oranjemund,-28.55,16.4333,54.54,88,0,2.98,NA,1723053154
416,hoopstad,-27.8327,25.9083,58.17,24,58,6.76,ZA,1723053155
417,tiflet,33.8947,-6.3065,73.99,31,0,12.88,MA,1723053156
418,bardai,11.65,7.2333,72.75,92,97,6.31,NG,1723053157
419,tokmok,42.8417,75.3016,76.6,25,10,4.32,KG,1723053158
420,fomboni,-12.28,43.7425,77.68,71,1,12.64,KM,1723053159
421,salahonda,2.1019,-78.7217,78.89,81,54,13.51,CO,1723053160
422,egilsstadir,65.2653,-14.3948,51.71,76,75,11.5,IS,1723053161
423,teshi old town,5.5836,-0.1072,77.0,76,95,15.28,GH,1723053163
424,amga,60.8953,131.9608,46.15,94,25,2.46,RU,1723053164
425,araguaina,-7.1911,-48.2072,99.18,16,1,5.23,BR,1723052969
426,mariinsk,56.2139,87.7472,59.72,97,51,4.79,RU,1723053166
427,kolokani,13.5728,-8.0339,81.93,76,100,6.42,ML,1723053167
428,mashhad,36.297,59.6062,82.54,30,0,4.61,IR,1723053004
429,kenai,60.5544,-151.2583,56.14,96,100,4.61,US,1723053169
430,patterson,37.4716,-121.1297,87.75,11,0,5.17,US,1723053135
431,werder,52.3787,12.934,82.09,94,87,21.27,DE,1723053172
432,utrik,11.2278,169.8474,82.99,76,100,14.27,MH,1723053173
433,plettenberg bay,-34.0527,23.3716,57.56,59,31,5.01,ZA,1723053174
434,katsuura,35.1333,140.3,78.03,94,85,2.04,JP,1723053175
435,riversdale,18.1659,-76.9642,92.05,65,100,3.04,JM,1723053176
436,caister-on-sea,52.6481,1.7265,70.03,58,65,13.11,GB,1723053178
437,brookings,44.3114,-96.7984,72.18,81,76,13.15,US,1723053059
438,maasin,10.1336,124.8447,81.39,79,100,4.36,PH,1723053181
439,ribeira brava,32.65,-17.0667,81.72,70,15,6.82,PT,1723053182
440,stephenville,32.2207,-98.2023,100.17,28,0,5.75,US,1723052892
441,la foa,-21.7108,165.8276,65.37,76,100,4.0,NC,1723053185
442,asaita,11.5636,41.4394,92.84,46,36,1.83,ET,1723053186
443,fort st. john,56.2499,-120.8529,64.29,72,20,8.05,CA,1723053187
444,barranca,-10.75,-77.7667,65.19,75,67,11.43,PE,1723053188
445,murzuq,25.9155,13.9184,96.37,10,0,10.78,LY,1723053189
446,manali,13.1667,80.2667,84.29,89,100,5.73,IN,1723053190
447,kingscliff,-28.2667,153.5667,60.6,67,15,10.36,AU,1723053191
448,carhaix-plouguer,48.2759,-3.5733,65.55,65,89,7.23,FR,1723053193
449,kagizman,40.1567,43.1342,71.87,59,67,6.2,TR,1723053194
450,krasnyy chikoy,50.3643,108.7512,55.49,94,77,1.83,RU,1723053195
451,dryden,49.7833,-92.7503,62.89,94,100,12.66,CA,1723053196
452,khandyga,62.6667,135.6,46.42,96,55,2.84,RU,1723053197
453,port douglas,-16.4833,145.4667,69.55,90,54,7.85,AU,1723053198
454,okulovka,58.4008,33.2908,58.48,95,45,3.98,RU,1723053199
455,anaconda,46.1285,-112.9423,65.39,30,12,4.61,US,1723053201
456,n'zeto,-7.2312,12.8666,71.2,81,94,6.08,AO,1723053202
457,narvik,68.4384,17.4272,78.21,53,4,6.78,NO,1723053203
458,pangody,65.85,74.4859,48.29,76,100,11.68,RU,1723053204
459,san luis de la loma,17.2706,-100.8939,89.29,59,84,10.85,MX,1723053205
460,uzgen,40.7699,73.3007,74.82,27,0,6.46,KG,1723053206
461,mundri,-6.9558,111.71,74.71,85,27,4.81,ID,1723053208
462,novyy urengoy,66.0833,76.6333,53.83,64,73,12.19,RU,1723053209
463,lubango,-14.9172,13.4925,71.46,43,4,3.44,AO,1723053210
464,oskarshamn,57.2645,16.4484,69.98,71,78,8.48,SE,1723053211
465,sungailiat,-1.85,106.1333,80.51,81,100,11.54,ID,1723053212
466,alofi,-19.0595,-169.9187,64.29,82,100,3.44,NU,1723053214
467,ormond-by-the-sea,29.3491,-81.0665,90.01,71,75,11.5,US,1723053216
468,tizimin,21.15,-88.15,92.93,51,97,5.46,MX,1723053217
469,balqash,46.8481,74.995,77.34,42,84,7.05,KZ,1723053218
470,holbrook,40.8123,-73.0784,66.67,94,100,11.5,US,1723052970
471,taoudenni,22.6783,-3.9836,114.96,5,9,15.23,ML,1723053220
472,borba,-4.3878,-59.5939,102.36,21,2,3.02,BR,1723053222
473,kolonia town,6.964,158.206,75.2,94,20,4.61,FM,1723053223
474,anloga,5.7947,0.8973,76.78,79,92,16.82,GH,1723053225
475,taozhuang,34.85,117.3333,79.03,90,100,5.23,CN,1723053226
476,rybinsk,58.0446,38.8426,59.4,95,45,4.88,RU,1723053227
477,kpandu,6.9954,0.2931,79.27,77,98,4.83,GH,1723053228
478,srednebelaya,50.6594,128.0106,64.78,97,77,1.61,RU,1723053229
479,southwell,53.078,-0.9554,68.34,60,100,10.0,GB,1723053230
480,tanjung pinang,0.9167,104.45,82.44,75,100,8.46,ID,1723053232
481,timaru,-44.4,171.25,44.78,65,94,4.43,NZ,1723053233
482,ambagarh chauki,20.7833,80.7167,73.22,97,100,8.01,IN,1723053234
483,wildwood,38.5828,-90.6629,75.34,74,100,8.05,US,1723053235
484,dawson creek,55.7666,-120.2362,69.44,52,0,8.05,CA,1723053236
485,al bawiti,28.3492,28.8659,91.67,23,0,7.81,EG,1723053237
486,val-d'or,48.1002,-77.7828,68.09,45,40,0.0,CA,1723053238
487,vorkuta,67.5,64.0,47.93,71,4,5.61,RU,1723053240
488,rodino,52.5,80.25,65.62,89,100,8.86,RU,1723053241
489,turpan,42.9333,89.1667,84.45,35,100,9.78,CN,1723053242
490,al kharijah,25.4514,30.5464,96.13,16,0,11.01,EG,1723053243
491,masterton,-40.9597,175.6575,49.89,69,100,8.46,NZ,1723053244
492,leava,-14.3,-178.1667,77.85,65,76,20.89,WF,1723053245
493,ketchikan,55.3422,-131.6461,61.27,88,20,6.91,US,1723053246
494,lautoka,-17.6167,177.4667,62.46,77,20,0.0,FJ,1723053248
495,jabat,7.75,168.9751,74.34,89,100,5.23,MH,1723053249
496,hilo,19.7297,-155.09,78.12,83,100,1.01,US,1723053250
497,matoury,4.8483,-52.3317,89.56,70,20,13.8,GF,1723053251
498,kachug,53.9606,105.8817,54.46,95,56,1.68,RU,1723053252
499,laojunmiao,39.8333,97.7333,75.63,29,75,11.36,CN,1723053253
500,jaffna,9.6685,80.0074,81.72,84,99,15.14,LK,1723053254
501,vadlamuru,17.0954,82.1656,79.09,94,100,9.01,IN,1723053256
502,salekhard,66.53,66.6019,47.95,78,3,5.61,RU,1723053257
503,mineiros,-17.5694,-52.5511,87.93,19,0,8.63,BR,1723053259
504,abra pampa,-22.7205,-65.697,53.35,4,0,31.14,AR,1723053260
505,griffith,41.5284,-87.4237,78.53,68,0,13.8,US,1723053261
506,ankazobe,-18.3167,47.1167,55.53,77,1,4.85,MG,1723053262
507,robertsport,6.7533,-11.3686,78.3,78,99,13.76,LR,1723053264
508,santana,-0.0583,-51.1817,93.38,62,40,6.91,BR,1723053265
509,turochak,52.2576,87.1224,59.56,97,100,2.77,RU,1723053266
510,bintulu,3.1667,113.0333,75.61,100,40,0.0,MY,1723053267
511,marang,5.2056,103.2059,78.71,89,89,4.16,MY,1723053268
512,prachuap khiri khan,12.2167,99.75,78.03,80,67,4.83,TH,1723053269
513,st. john's,47.5649,-52.7093,72.28,60,75,19.57,CA,1723053270
514,carry-le-rouet,43.3314,5.1524,91.81,40,0,8.05,FR,1723053272
515,klaksvik,62.2266,-6.589,54.52,96,77,10.67,FO,1723053273
516,tralee,52.2704,-9.7026,59.25,94,75,14.97,IE,1723053274
517,calabozo,8.9242,-67.4293,86.92,69,71,2.8,VE,1723053275
518,bay roberts,47.5999,-53.2648,72.66,67,95,8.99,CA,1723053276
519,san luis,-33.295,-66.3356,48.97,36,33,18.25,AR,1723053277
520,ipilan,8.8431,117.9033,79.7,86,100,4.7,PH,1723053278
521,cudillero,43.5622,-6.1459,70.11,79,75,8.05,ES,1723053046
522,langepas,61.2544,75.2124,47.93,78,67,7.18,RU,1723053281
523,lagos,6.5833,3.75,80.92,79,93,7.78,NG,1723053233
524,eraan,9.0629,117.7016,78.13,85,97,4.03,PH,1723053283
525,port-vila,-17.7338,168.3219,65.8,94,75,2.3,VU,1723053284
526,tank,32.2217,70.3793,98.17,41,83,9.89,PK,1723053285
527,santa rosa,14.3122,121.1114,82.38,92,26,9.1,PH,1723053046
528,soroti,1.7146,33.6111,73.94,61,87,4.59,UG,1723053291
529,youhao,47.8667,128.8333,65.62,96,69,2.51,CN,1723053293
530,ngorongoro,-3.2397,35.4875,55.71,47,32,3.56,TZ,1723053295
531,ouargla,31.9493,5.325,105.87,14,0,6.91,DZ,1723053296
532,saint-gilles,43.6766,4.4302,93.49,33,0,8.05,FR,1723053297
533,ghat,24.9647,10.1728,99.07,9,3,13.98,LY,1723053298
534,hailey,43.5196,-114.3153,83.8,21,0,14.97,US,1723053299
535,bobo-dioulasso,11.1771,-4.2979,88.25,62,20,5.75,BF,1723053300
536,zaozersk,69.4005,32.4476,59.99,64,9,3.87,RU,1723053302
537,porto barra do ivinheima,-22.9667,-53.6667,95.61,16,4,11.36,BR,1723053303
538,birao,10.2849,22.7882,73.31,93,71,6.98,CF,1723053305
539,manokwari,-0.8667,134.0833,79.03,75,35,4.38,ID,1723053306
540,kavaratti,10.5669,72.642,80.6,83,100,12.06,IN,1723053307
541,quellon,-43.1167,-73.6167,47.55,78,30,4.99,CL,1723053308
542,macau,22.2006,113.5461,86.72,84,0,5.75,MO,1723053311
543,susuman,62.7833,148.1667,47.75,85,100,3.06,RU,1723053312
544,dock junction,31.2025,-81.5168,82.42,81,100,9.22,US,1723053313
545,massakory,12.996,15.7293,80.42,76,100,7.72,TD,1723053314
546,beaufort west,-32.3567,22.583,60.6,23,51,4.85,ZA,1723053317
547,fort bragg,35.139,-79.006,80.46,89,75,11.5,US,1723053318
548,taungdwingyi,20.0167,95.55,74.82,95,92,7.52,MM,1723053319
549,fisterra,42.9049,-9.2629,74.01,78,0,24.92,ES,1723053320
550,codrington,-38.2667,141.9667,53.01,59,91,18.95,AU,1723053321
551,barreiro do jaiba,-15.6167,-43.6,79.14,45,79,4.63,BR,1723053322
552,yima,34.7381,111.8839,72.28,98,87,8.84,CN,1723053323
553,colonia,50.9333,6.95,74.25,66,20,4.61,DE,1723053313
554,shimanovsk,52.0,127.7,61.88,99,100,3.31,RU,1723053326
555,nouadhibou,20.931,-17.0347,68.22,94,7,19.51,MR,1723053327
556,puquio,-14.7,-74.1333,60.57,8,0,10.63,PE,1723053328
557,princeville,45.7668,-61.2985,74.77,56,0,5.01,CA,1723053329
558,ibshaway,29.358,30.6814,93.31,29,0,16.8,EG,1723053330
559,chamalieres,45.7756,3.0631,75.92,65,40,12.66,FR,1723053331
560,port shepstone,-30.7414,30.455,67.01,81,37,13.38,ZA,1723053333
561,balnearia,-31.0088,-62.6673,62.85,16,84,16.15,AR,1723053334
562,roma,43.2128,-75.4557,77.68,59,40,6.91,US,1723053335
563,fort saskatchewan,53.7168,-113.2187,71.01,61,40,2.3,CA,1723053336
564,happy valley-goose bay,53.3168,-60.3315,59.31,77,75,11.5,CA,1723053337
565,bel ombre,-4.6167,55.4167,78.64,89,20,9.22,SC,1723053338
566,marsh harbour,26.5412,-77.0636,86.32,68,88,17.22,BS,1723053340
567,kirensk,57.7853,108.1119,60.1,93,69,4.63,RU,1723053341
568,mandan,46.8267,-100.8896,62.58,94,75,13.8,US,1723053105
